# ws,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9 # first row is center of energy bin
2.598700649675162122e+00,7.557564889626774418e-01,2.156517316628396852e-01,1.187907408115517844e-04,1.263200816193623901e-10,2.593118541547982321e-19,1.027619908478153855e-30,7.861452855881362255e-45,1.161002848562381158e-61,3.309968968764242150e-81,1.821691052407201701e-103
2.623688155922038856e+00,7.379354517606039332e-01,2.276678708478408475e-01,1.355950036655290266e-04,1.558998848125968337e-10,3.460254701974590988e-19,1.482622226951248199e-30,1.226346262414552333e-44,1.958194755033104471e-61,6.036133274427790714e-81,3.591880863201125658e-103
2.648675662168915590e+00,7.198320417891107548e-01,2.401191793077216141e-01,1.546254910015790803e-04,1.922186395244362880e-10,4.612857859764676839e-19,2.137001425738447246e-30,1.911171750324695842e-44,3.299550569105853271e-61,1.099689367960714880e-80,7.075309295267105660e-103
2.673663168415791880e+00,7.014880587059489914e-01,2.530045099059419211e-01,1.761549308817864296e-04,2.367671856894383650e-10,6.143394232062579237e-19,3.077197885153722671e-30,2.975518336735379504e-44,5.554308561097438566e-61,2.001508967959384553e-80,1.392339820645053994e-102
2.698650674662668170e+00,6.829449519902462962e-01,2.663213497387185158e-01,2.004863572944402274e-04,2.913559106755662583e-10,8.173781176316247517e-19,4.426722996906500627e-30,4.628090605609683318e-44,9.340745182973801006e-61,3.639329372275836912e-80,2.737293502432888807e-102
2.723638180909544904e+00,6.642436702932597026e-01,2.800657569289605742e-01,2.279560662368230713e-04,3.581809318768863596e-10,1.086460486725094699e-18,6.361881513131219612e-30,7.191465188174922100e-44,1.569312213257000348e-60,6.610913776576988095e-80,5.376179952551612330e-102
2.748625687156421638e+00,6.454245171081417487e-01,2.942323012099078983e-01,2.589368084739014078e-04,4.399034815862391728e-10,1.442717080804393031e-18,9.134086372083005948e-30,1.116372732858067002e-43,2.633986185218767853e-60,1.199714564693952630e-79,1.054878730465843791e-101
2.773613193403298371e+00,6.265270134243928757e-01,3.088140088543327444e-01,2.938412317167663607e-04,5.397450205791519194e-10,1.913924135279660563e-18,1.310149814630721850e-29,1.731320081444616626e-43,4.416659705789228089e-60,2.175057175901722717e-79,2.067795483862226655e-101
2.798600699650175105e+00,6.075897679677825236e-01,3.238023125037104433e-01,3.331255849011101095e-04,6.616010682640278745e-10,2.536556688735448531e-18,1.877384005660273725e-29,2.682389376991983567e-43,7.398619511042343681e-60,3.939487550466873445e-79,4.049383764835898441e-101
2.823588205897051395e+00,5.886503555588017411e-01,3.391870064458130662e-01,3.772936970683123678e-04,8.101772785688992369e-10,3.358464286042422675e-18,2.687581082664415042e-29,4.151858871248032439e-43,1.238179917807920794e-59,7.128285654843350765e-79,7.922214557716599447e-101
2.848575712143927685e+00,5.697452040527929418e-01,3.549562078785379327e-01,4.269012430459121561e-04,9.911519249334399073e-10,4.442354416538090419e-18,3.843672225841593312e-29,6.420068368269870499e-43,2.070108584750952823e-59,1.288566290530730248e-78,1.548390760930764614e-100
2.873563218390804419e+00,5.509094902534931171e-01,3.710963246823204553e-01,4.825603076759604347e-04,1.211369699805767893e-09,5.870322785563354472e-18,5.491707827954845132e-29,9.917747137284232332e-43,3.457632287406880168e-59,2.327044801793123552e-78,3.023366874258999333e-100
2.898550724637681153e+00,5.321770451194444140e-01,3.875920302031041209e-01,5.449442597339950595e-04,1.479072601080477319e-09,7.749738850894362625e-18,7.838713830943218871e-29,1.530603555360961670e-42,5.769534726865625354e-59,4.198353774643412305e-78,5.897628844176722743e-100
2.923538230884557443e+00,5.135802685102642817e-01,4.044262455224864050e-01,6.147929459028943873e-04,1.804174689654786916e-09,1.022088406293644561e-17,1.117785583849878401e-28,2.359873439825007765e-42,9.617874072391989462e-59,7.567102673742147109e-78,1.149318329359091242e-99
2.948525737131434177e+00,4.951500536477126957e-01,4.215801296613299609e-01,6.929182141991398116e-04,2.198588681278585757e-09,1.346685438532371259e-17,1.592386571667355357e-28,3.634887843489769852e-42,1.601746152348361740e-58,1.362562806191927642e-77,2.237584970532027253e-99
2.973513243378310911e+00,4.769157213955140806e-01,4.390330781278577454e-01,7.802097750783409426e-04,2.676613707914953238e-09,1.772638487409298423e-17,2.266286527845687819e-28,5.593319475029519010e-42,2.664922603142211821e-58,2.451092725780109528e-77,4.352061739807237152e-99
2.998500749625187201e+00,4.589049643924765776e-01,4.567627301811548746e-01,8.776414070569257863e-04,3.255395178337159534e-09,2.331044115869911305e-17,3.222236669498139013e-28,8.598536607608383664e-42,4.429470559549300232e-58,4.404932526726146838e-77,8.456426283109570110e-99
3.023488255872063935e+00,4.411438010062417869e-01,4.747449851361907891e-01,9.862775120621598487e-04,3.955469518189595415e-09,3.062366175261625375e-17,4.576952047334381787e-28,1.320552803372651604e-41,7.355214569437644456e-58,7.908517643466081026e-77,1.641553324668080364e-98
3.048475762118940224e+00,4.236565390104266582e-01,4.929540279871820196e-01,1.107280023848420183e-03,4.801408714363599115e-09,4.019204035125498797e-17,6.494886964665721422e-28,2.026111336523383099e-41,1.220155500128342081e-57,1.418493086198244529e-76,3.183460245225372105e-98
3.073463268365816958e+00,4.064657488264575291e-01,5.113623645725887679e-01,1.241915670680090577e-03,5.822582070575672094e-09,5.269862651687911303e-17,9.207529945772490662e-28,3.105611667420270879e-41,2.022140490028336448e-57,2.541766590682729769e-76,6.167656449427602129e-98
3.098450774612693692e+00,3.895922461134996295e-01,5.299408664475534492e-01,1.391563591066783149e-03,7.054055449544817539e-09,6.902951897484344992e-17,1.304040233729490553e-27,4.755621708393141244e-41,3.347987106141647527e-57,4.550094522568138331e-76,1.193760560654098671e-97
3.123438280859569982e+00,3.730550834358418721e-01,5.486588255685533877e-01,1.557723298633744043e-03,8.537651587656377327e-09,9.033305663309858651e-17,1.845079782121659932e-27,7.275180287984983269e-41,5.537739678507547506e-57,8.137321564907733204e-76,2.308291150912159263e-97
3.148425787106446272e+00,3.568715506872965348e-01,5.674840188308093447e-01,1.742022989208100387e-03,1.032319888314727671e-08,1.180959142824650944e-16,2.608048222236728381e-27,1.111876439110264567e-40,9.150769246349541782e-57,1.453847474474247699e-75,4.459028568105708970e-97
3.173413293353323450e+00,3.410571839068197164e-01,5.863827824320501092e-01,1.946228179891894934e-03,1.247000044930296415e-08,1.542408279255220164e-16,3.682920908415178823e-27,1.697640013473941898e-40,1.510633041700471769e-56,2.594971081129112213e-75,8.605304272450289598e-97
3.198400799600199740e+00,3.256257820788837631e-01,6.053200959670799186e-01,2.172250666269047448e-03,1.504856026939550691e-08,2.012519656340805113e-16,5.195716853920096720e-27,2.589470612266226398e-40,2.491361010484865616e-56,4.627245123658910228e-75,1.659084535930446270e-96
3.223388305847076030e+00,3.105894314762718267e-01,6.242596760867447081e-01,2.422157779951517303e-03,1.814260907937550398e-08,2.623355951057223431e-16,7.322761122248769684e-27,3.945959997781233968e-40,4.104787276004133603e-56,8.243066407217520334e-75,3.195560967366956166e-96
3.248375812093953208e+00,2.959585370720602127e-01,6.431640794829361907e-01,2.698181924408469060e-03,2.185147923765126183e-08,3.416257681889386696e-16,1.031051994384974828e-26,6.007180451368818912e-40,6.756487154827740017e-56,1.467004340625799463e-74,6.148964819275237745e-96
3.273363318340829498e+00,2.817418605215895600e-01,6.619948148888143979e-01,3.002730362443760664e-03,2.629288543053871656e-08,4.444473577243457665e-16,1.450315786558189583e-26,9.136187120659990543e-40,1.111034547632831292e-55,2.608256553152653831e-74,1.182042840542970668e-95
3.298350824587706231e+00,2.679465641942487264e-01,6.807124637110998355e-01,3.338395223796508313e-03,3.160617673198779592e-08,5.776520834555856209e-16,2.038078417333197909e-26,1.388147457055005089e-39,1.825200082541783898e-55,4.632821033271374007e-74,2.270077758212175294e-95
3.323338330834582521e+00,2.545782607188707969e-01,6.992768088396945636e-01,3.707963696145852219e-03,3.795613542605152997e-08,7.500473269267339103e-16,2.861248076659644921e-26,2.107087282474065209e-39,2.995502621736490952e-55,8.220856136390464419e-74,4.355365015842034355e-95
3.348325837081458811e+00,2.416410674953018145e-01,7.176469711097865911e-01,4.114428357319007551e-03,4.553740926488210583e-08,9.729427792222441671e-16,4.012974921060882489e-26,3.195256728292687755e-39,4.911399214284819739e-55,1.457353407762968111e-73,8.348043265884378101e-95
3.373313343328335989e+00,2.291376656182170790e-01,7.357815528235264191e-01,4.560997600747432497e-03,5.457967664520752732e-08,1.260846563226881479e-15,5.622813587263567074e-26,4.840668010272515053e-39,8.044833810179415092e-55,2.581006044033163737e-73,1.598531255216851716e-94
3.398300849575212279e+00,2.170693626572657298e-01,7.536387876731081015e-01,5.051106100213875044e-03,6.535365873203507673e-08,1.632350763938803652e-15,7.870770218887463457e-26,7.326240083852798905e-39,1.316452596607619554e-54,4.566563177097326942e-73,3.057974652855729594e-94
3.423288355822089013e+00,2.054361587399672617e-01,7.711766963452314494e-01,5.588425253710432167e-03,7.817810904917429789e-08,2.111256709398335113e-15,1.100669899636678143e-25,1.107728432294759235e-38,2.152135850721547125e-54,8.071722584043991172e-73,5.844171317169418070e-94
3.448275862068965303e+00,1.942368153902238326e-01,7.883532470291138017e-01,6.176873539816652575e-03,9.342792972283441376e-08,2.728003396746399140e-15,1.537705805829855331e-25,1.673253597795224613e-38,3.514879549438734982e-54,1.425342688443689279e-72,1.115805001312565732e-93
3.473263368315841593e+00,1.834689265855408702e-01,8.051265199971302522e-01,6.820626713448837974e-03,1.115435846605434197e-07,3.521478805245515602e-15,2.146177939521432984e-25,2.525029986792027249e-38,5.734922055940976521e-54,2.514482777681382649e-72,2.128285945172731647e-93
3.498250874562718771e+00,1.731289915098476739e-01,8.214548753792942914e-01,7.524127761167788767e-03,1.330420037508695006e-07,4.541314289483020446e-15,2.992502396682239581e-25,3.806690960200681243e-38,9.348047288427312529e-54,4.431536662019519980e-72,4.055533176089817933e-93
3.523238380809595061e+00,1.632124884958107147e-01,8.372971232107679906e-01,8.292096529515881331e-03,1.585291989836868173e-07,5.850787802589778446e-15,4.168497980574549887e-25,5.733304519519203752e-38,1.522266148033853504e-53,7.802545966121046852e-72,7.720443481462288556e-93
3.548225887056471350e+00,1.537139496704534036e-01,8.526126947958833080e-01,9.129538933140335377e-03,1.887148435473856907e-07,7.530493599071051560e-15,5.800974976509885891e-25,8.626581038231955959e-38,2.476490046607330221e-53,1.372444000977445143e-71,1.468293396601683155e-92
3.573213393303348084e+00,1.446270358404018186e-01,8.673618144032081423e-01,1.004175564280924103e-02,2.244290988184762528e-07,9.682975838549630489e-15,8.064894615179834672e-25,1.296727470994971907e-37,4.024935193224719764e-53,2.411733070912220967e-71,2.789714445992179445e-92
3.598200899550224374e+00,1.359446111778130073e-01,8.815056702844383807e-01,1.103435014691056364e-02,2.666420121112801216e-07,1.243857304111375952e-14,1.120141040760731504e-24,1.947309687884932884e-37,6.535179268688198401e-53,4.233895671461644936e-71,5.295207279936573642e-92
3.623188405797101552e+00,1.276588172946926669e-01,8.950065839956367064e-01,1.211323607371370993e-02,3.164858505227705546e-07,1.596278195517143275e-14,1.554257710432157994e-24,2.921444536294590434e-37,1.060064831696566243e-52,7.425528578756531652e-71,1.004112762417088105e-91
3.648175912043977842e+00,1.197611463215346450e-01,9.078281769928425726e-01,1.328464365564691226e-02,3.752807836450583554e-07,2.046552594826150144e-14,2.154515681967792634e-24,4.378613128470519031e-37,1.717843738580663728e-52,1.301040762893308115e-70,1.902209371921754656e-91
3.673163418290854132e+00,1.122425126356574321e-01,9.199355334755857649e-01,1.455512521118903883e-02,4.445643808141773979e-07,2.621280803307791793e-14,2.983682428188427898e-24,6.556194244763109856e-37,2.781065348285461461e-52,2.277355034858834561e-70,3.600065936837098777e-91
3.698150924537730866e+00,1.050933229149956932e-01,9.312953584613785640e-01,1.593155951477463403e-02,5.261254474414208590e-07,3.354134640684302645e-14,4.127925416037215282e-24,9.807162189406880446e-37,4.497954309520976957e-52,3.982418414468525597e-70,6.806735914556682514e-91
3.723138430784607156e+00,9.830354422406134551e-02,9.418761300919948898e-01,1.742115492046495892e-02,6.220427903901425676e-07,4.287693619796083125e-14,5.705417042752764906e-24,1.465585674134355323e-36,7.267669900446497040e-52,6.957277745847700617e-70,1.285711876397000265e-90
3.748125937031484334e+00,9.186276987006194994e-02,9.516482451981325141e-01,1.903145110113712776e-02,7.347295749090979682e-07,5.475746145146982406e-14,7.878059498137831776e-24,2.188040582647102844e-36,1.173144895231880975e-51,1.214249976007411139e-69,2.426189494929987084e-90
3.773113443278360624e+00,8.576028279844792601e-02,9.605841571828425129e-01,2.077031926168796880e-02,8.669840159390402645e-07,6.986170415828302300e-14,1.086744437441394473e-23,3.263441579052515753e-36,1.891840093370157022e-51,2.117157531355251658e-69,4.573851797321375595e-90
3.798100949525236913e+00,7.998511632818802730e-02,9.686585053256800970e-01,2.264596068234357024e-02,1.022047235332796332e-06,8.904537200830675270e-14,1.497655423181590655e-23,4.862645621426096902e-36,3.047849395152297635e-51,3.687861071997958130e-69,8.614216189382022346e-90
3.823088455772114092e+00,7.452611205761343338e-02,9.758482346586103695e-01,2.466690344670319571e-02,1.203669214360805898e-06,1.133861053143462505e-13,2.061924168256442724e-23,7.238452123250388147e-36,4.905450405774658722e-51,6.417593998092189798e-69,1.620786287086585082e-89
3.848075962018990381e+00,6.937197480147559714e-02,9.821327056209405715e-01,2.684199720873834891e-02,1.416183878535925639e-06,1.442396405757975401e-13,2.836023223526688216e-23,1.076453068836414355e-35,7.887521999798950170e-51,1.115696916913753706e-68,3.046576223297463676e-89
3.873063468265867115e+00,6.451132444874348171e-02,9.874937927635321078e-01,2.918040585370776374e-02,1.664594470028903908e-06,1.833098209048011284e-13,3.896935204390425217e-23,1.599266360702372883e-35,1.267005750258012620e-50,1.937744601115566075e-68,5.721035612483192724e-89
3.898050974512743405e+00,5.993274465843978493e-02,9.919159718417509541e-01,3.169159790993480302e-02,1.954670492529746479e-06,2.327357732598299545e-13,5.349496338829584432e-23,2.373683508489023151e-35,2.033259903622855655e-50,3.362196921886276857e-68,1.073281298721607627e-88
3.923038480759619695e+00,5.562482833730500453e-02,9.953863947115221267e-01,3.438533457172519847e-02,2.293057655125836416e-06,2.952003448967488375e-13,7.336330916888538027e-23,3.519663389194639605e-35,3.259744151918377888e-50,5.828087520925289629e-68,2.011540500556032617e-88
3.948025987006496873e+00,5.157621986817279708e-02,9.978949515228031641e-01,3.727165519845874325e-02,2.687402396414125525e-06,3.740648378958277225e-13,1.005127693112228703e-22,5.213816679874124242e-35,5.220960908430232167e-50,1.009265183826461678e-67,3.766346812799682723e-88
3.973013493253373163e+00,4.777565408150258319e-02,9.994343197891425445e-01,4.036086016115999348e-02,3.146492738442561149e-06,4.735362388732850800e-13,1.375751113434696770e-22,7.715901796653921968e-35,8.353984712360243715e-50,1.746066687948257890e-67,7.045115921128380185e-88
3.998000999500249453e+00,4.421199198446491146e-02,1.000000000000000000e+00,4.366349091570752294e-02,3.680417402984752216e-06,5.988745567597735357e-13,1.881199329450343307e-22,1.140759079588999498e-34,1.335405679543654366e-49,3.017815395981131536e-67,1.316534628473720332e-87
4.022988505747126631e+00,4.087425328224545545e-02,9.995903375334300733e-01,4.719030719134219287e-02,4.300745320871145683e-06,7.566496100316564899e-13,2.569839887353428602e-22,1.684913014138909149e-34,2.132598354963969053e-49,5.210757004385949195e-67,2.457835077841280886e-87
4.047976011994002477e+00,3.775164574476052443e-02,9.982065307197786064e-01,5.095226119434029949e-02,5.020727879389440413e-06,9.550587125861360738e-13,3.507144211446697178e-22,2.486207335486049296e-34,3.402367559382899726e-49,8.988459795721839994e-67,4.584051600105270534e-87
